date,budgetYear,description,amountUSD,srcOrganization,srcOrganizationTypes,srcLocations,srcUsageYearStart,srcUsageYearEnd,destPlan,destPlanCode,destPlanId,destOrganization,destOrganizationTypes,destGlobalClusters,destLocations,destProject,destProjectCode,destEmergency,destUsageYearStart,destUsageYearEnd,contributionType,flowType,method,boundary,onBoundary,status,firstReportedDate,decisionDate,keywords,originalAmount,originalCurrency,exchangeRate,id,refCode,createdAt,updatedAt
2021-04-12,,Provision of emergency assistance to vulnerable Venezuelan families through Multipurpose CBI,30481,"France, Government of",Government,FRA,2021,2021,Refugee and Migrant Response Plan for Venezuela 2021 (RMRP),RREG21,1021,International Organization for Migration,UN agency,Multi-sector,PER,Peru: International Organization for Migration (IOM) - Multipurpose CBI,RREG21-MS-180447-1,VENEZUELA Outflow - Regional Refugees and Migrants,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-06-04,2021-04-12,,26000,EUR,0.853,233088,2986,2021-06-12,2021-06-23
2021-04-12,,Provision of specialized protection services for VoTs,31923,"France, Government of",Government,FRA,2021,2021,Refugee and Migrant Response Plan for Venezuela 2021 (RMRP),RREG21,1021,International Organization for Migration,UN agency,Protection - Human Trafficking & Smuggling,ECU,Ecuador: International Organization for Migration (IOM) - Protection (Human Trafficking & Smuggling),RREG21-PRO-180398-1,VENEZUELA Outflow - Regional Refugees and Migrants,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-06-04,2021-04-12,,27230,EUR,0.853,233089,2986,2021-06-12,2021-06-23
2021-04-12,,Provision of protection assistance to children through Children Friendly Space (CFS),26694,"France, Government of",Government,FRA,2021,2021,Refugee and Migrant Response Plan for Venezuela 2021 (RMRP),RREG21,1021,International Organization for Migration,UN agency,Protection - Child Protection,ECU,Ecuador: International Organization for Migration (IOM) - Protection (Child Protection),RREG21-PRO-180395-1,VENEZUELA Outflow - Regional Refugees and Migrants,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-06-04,2021-04-12,,22770,EUR,0.853,233090,2986,2021-06-12,2021-06-23
2021-04-12,,Coordination - Regional,28136,"France, Government of",Government,FRA,2021,2021,Refugee and Migrant Response Plan for Venezuela 2021 (RMRP),RREG21,1021,International Organization for Migration,UN agency,Coordination and support services,"ABW,ARG,BOL,BRA,CHL,COL,CRI,CUW,DOM,ECU,GUY,MEX,PAN,PER,PRY,TTO,URY",Regional: International Organization for Migration (IOM) - Common Services,RREG21-CSS-180454-1,VENEZUELA Outflow - Regional Refugees and Migrants,2021,2021,financial,Standard,Traditional aid,outgoing,shared,commitment,2021-06-04,2021-04-12,,24000,EUR,0.853,233091,2986,2021-06-12,2021-06-23
2021-04-08,,France Open Items 2021,371,Private (individuals & organizations),Private organization/foundation,FRA,2021,2021,Refugee and Migrant Response Plan for Venezuela 2021 (RMRP),RREG21,1021,United Nations High Commissioner for Refugees,UN agency,,"ABW,ARG,BOL,BRA,CHL,COL,CRI,CUW,DOM,ECU,GUY,MEX,PAN,PER,PRY,TTO,URY",,,VENEZUELA Outflow - Regional Refugees and Migrants,2021,2021,financial,Standard,Traditional aid,outgoing,shared,paid,2021-04-09,2021-04-08,,306,EUR,0.8248,231895,E5052,2021-05-19,2021-05-19
2021-03-30,,France Open Items 2021,2922,Private (individuals & organizations),Private organization/foundation,FRA,2021,2021,Syria Refugee Response and Resilience Plan (3RP) 2021,RSYR21,1020,United Nations High Commissioner for Refugees,UN agency,,"EGY,IRQ,JOR,LBN,TUR",,,Syrian Arab Republic - Civil Unrest (from 2012),2021,2021,financial,Standard,Traditional aid,outgoing,shared,paid,2021-04-09,2021-03-30,,2446,EUR,0.8371,232112,E5052,2021-05-24,2021-05-24
2021-03-29,,FOOD ASSISTANCE TO CONFLICT-AFFECTED PALESTINE REFUGEES IN SYRIA (PQ21S20),1194743,"France, Government of",Government,FRA,2021,2021,Syria Humanitarian Response Plan 2021,HSYR21,1044,United Nations Relief and Works Agency for Palestine Refugees in the Near East,UN agency,Food Security,SYR,,,Syrian Arab Republic - Civil Unrest (from 2012),2021,2021,financial,Standard,Cash transfer programming (CTP),outgoing,single,commitment,2021-04-25,2021-03-29,,,,,231662,PQ21S20,2021-05-11,2021-05-11
2021-03-29,,Cash assistance for food to Palestine Refugees from Syria (PRS) residing in Jordan – 2021 Project Donor/Sponsor: (PQ21S21),298686,"France, Government of",Government,FRA,2021,2021,occupied Palestinian territory 2021,HPSE21,1012,United Nations Relief and Works Agency for Palestine Refugees in the Near East,UN agency,,PSE,,,,2021,2021,financial,Pass through,Cash transfer programming (CTP),outgoing,single,commitment,2021-04-25,2021-03-29,,,,,231663,PQ21S21,2021-05-11,2021-05-11
2021-03-26,,Logistique,298686,"France, Government of",Government,FRA,2021,2021,Central African Republic Humanitarian Response Plan 2021,HCAF21,1025,World Food Programme,UN agency,Logistics,CAF,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-04-16,2021-03-26,,,,,230448,10040937	No	2021-0154818	FRA-C-00317-01	CF01.08.051.CPA2,2021-04-20,2021-04-20
2021-03-26,,Service Humanitaire Aérien des Nations Unies (UNHAS),238949,"France, Government of",Government,FRA,2021,2021,Niger Humanitarian Response Plan 2021,HNER21,1033,World Food Programme,UN agency,Logistics,NER,Service Humanitaire Aérien des Nations Unies (UNHAS)		,HNER21-LOG-175019-1,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-04-23,2021-03-26,,,,,230837,10040940	No	2021-0154818	FRA-C-00317-04	NE02.08.061.CPA1,2021-04-26,2021-04-26
2021-03-26,,United Nations Humanitarian Air Service,238949,"France, Government of",Government,FRA,2021,2021,Burkina Faso Humanitarian Response Plan 2021,HBFA21,1037,World Food Programme,UN agency,Coordination and support services,BFA,United Nations Humanitarian Air Service,HBFA21-2-172783-1,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-05-04,2021-03-26,,,,,231696,10040939	No	2021-0154818	FRA-C-00317-03	BF02.08.061.CPA3,2021-05-12,2021-05-12
2021-03-26,,Fourniture de services aériens humanitaires au Mali,238949,"France, Government of",Government,FRA,2021,2021,Mali Humanitarian Response Plan 2021,HMLI21,1036,World Food Programme,UN agency,Coordination and support services,MLI,Fourniture de services aériens humanitaires au Mali,HMLI21-CSS-175152-1,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-04-23,2021-03-26,,,,,231790,10040941	No	2021-0154818	FRA-C-00317-05	ML02.08.061.CPA1,2021-05-17,2021-05-17
2021-03-24,,Sécurité alimentaire,955795,"France, Government of",Government,FRA,2021,2021,Central African Republic Humanitarian Response Plan 2021,HCAF21,1025,World Food Programme,UN agency,Food Security,CAF,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-04-16,2021-03-24,,,,,230451,10040893	No	2021-0154818	FRA-C-00316-07	CF01.01.011.URT1,2021-04-20,2021-04-20
2021-03-24,,Education,716846,"France, Government of",Government,FRA,2021,2021,Democratic Republic of Congo Humanitarian Response Plan 2021,HCOD21,1026,World Food Programme,UN agency,Education,COD,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-04-21,2021-03-24,,,,,230492,10040896	No	2021-0154818	FRA-C-00316-08	CD02.01.021.SMP1,2021-04-21,2021-04-21
2021-03-24,,"Assistance alimentaire aux vulnérables (IDPs, retournés, personnes vivant avec handicap et autres déshérités ...) dans les provinces du Nord Est et de l'ouest particulièrement affectés par les chocs divers y compris l'impact socioéconomique de COVID 19",716846,"France, Government of",Government,FRA,2021,2021,Burundi Humanitarian Response Plan 2021,HBDI21,1039,World Food Programme,UN agency,Food Security,BDI,"Assistance alimentaire aux vulnérables (IDPs, retournés, personnes vivant avec handicap et autres déshérités ...) dans les provinces du Nord Est et de l'ouest particulièrement affectés par les chocs divers y compris l'impact socioéconomique de COVID 19",HBDI21-FSC-175403-1,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-04-23,2021-03-24,,,,,231160,10040888	No	2021-0154818	FRA-C-00316-04	BI01.01.021.ACL1,2021-04-30,2021-04-30
2021-03-24,,GAZA - Country Strategic Plan for food assistance to the poor and severely food insecure population in the West Bank and the Gaza Strip,298686,"France, Government of",Government,FRA,2021,2021,occupied Palestinian territory 2021,HPSE21,1012,World Food Programme,UN agency,Food Security,PSE,Country Strategic Plan for food assistance to the poor and severely food insecure population in the West Bank and the Gaza Strip,HPSE21-FSC-170961-1,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-05-04,2021-03-24,,,,,231307,10040908	No	2021-0154818	FRA-C-00316-16	PS01.01.011.URT1,2021-05-05,2021-05-05
2021-03-24,,Lifesaving nutrition and HIV services for children under-five and pregnant and lactating women in the conflict affected northern region of Mozambique (Cabo Delgado),597372,"France, Government of",Government,FRA,2021,2021,Mozambique Humanitarian Response Plan 2021,HMOZ21,1040,World Food Programme,UN agency,Nutrition,MOZ,Lifesaving nutrition and HIV services for children under-five and pregnant and lactating women in the conflict affected northern region of Mozambique,HMOZ21-NUT-175370-1,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-05-06,2021-03-24,,,,,231630,10040907	No	2021-0154779	FRA-C-00316-15	MZ01.01.021.URT1,2021-05-10,2021-05-10
2021-03-24,,Colombia: World Food Programme (WFP) - Food Security,298686,"France, Government of",Government,FRA,2021,2021,Refugee and Migrant Response Plan for Venezuela 2021 (RMRP),RREG21,1021,World Food Programme,UN agency,Food Security,COL,Colombia: World Food Programme (WFP) - Food Security,RREG21-FSC-180839-1,VENEZUELA Outflow - Regional Refugees and Migrants,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-05-17,2021-03-24,,,,,231858,10040890	No	2021-0154779	FRA-C-00316-05	CO02.01.021.ACL1,2021-05-18,2021-06-23
2021-03-24,,Humanitarian assistance,597372,"France, Government of",Government,FRA,2021,2021,Afghanistan Humanitarian Response Plan 2021,HAFG21,1031,World Food Programme,UN agency,,AFG,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-06-09,2021-03-24,,,,,232869,10040883	No	2021-0154779	FRA-C-00316-01	AF01.01.021.ACL1,2021-06-09,2021-06-09
2021-03-15,,Protection hotline: Improving the protection of civilian populations and responding to their needs in conflict-affected areas in the Central African Republic,447227,"France, Government of",Government,FRA,2021,2021,Central African Republic Humanitarian Response Plan 2021,HCAF21,1025,Danish Refugee Council,NGO,Protection,CAF,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,commitment,2021-03-15,2021-03-15,,375000,EUR,0.8385,235232,,2021-07-12,2021-07-12
2021-03-14,,France Open Items 2021,246,Private (individuals & organizations),Private organization/foundation,FRA,2021,2021,Refugee and Migrant Response Plan for Venezuela 2021 (RMRP),RREG21,1021,United Nations High Commissioner for Refugees,UN agency,,"ABW,ARG,BOL,BRA,CHL,COL,CRI,CUW,DOM,ECU,GUY,MEX,PAN,PER,PRY,TTO,URY",,,VENEZUELA Outflow - Regional Refugees and Migrants,2021,2021,financial,Standard,Traditional aid,outgoing,shared,paid,2021-04-09,2021-03-14,,201,EUR,0.8171,231897,E5052,2021-05-19,2021-05-19
2021-03-14,,France Open Items 2021,5233,Private (individuals & organizations),Private organization/foundation,FRA,2021,2021,Syria Refugee Response and Resilience Plan (3RP) 2021,RSYR21,1020,United Nations High Commissioner for Refugees,UN agency,,"EGY,IRQ,JOR,LBN,TUR",,,Syrian Arab Republic - Civil Unrest (from 2012),2021,2021,financial,Standard,Traditional aid,outgoing,shared,paid,2021-04-09,2021-03-14,,4275,EUR,0.8169,232111,E5052,2021-05-24,2021-05-24
2021-03-08,,Food,2753978,"France, Government of",Government,FRA,2021,2021,Yemen Humanitarian Response Plan 2021,HYEM21,1024,World Food Programme,UN agency,Food Security,YEM,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-04-15,2021-03-08,,,,,230058,France	10040676	No	2021-0120470	FRA-C-00315-07	YE01.01.011.URT1		08/03/2021,2021-04-15,2021-04-15
2021-03-08,,Activities NOT COVERED by HRP,795594,"France, Government of",Government,FRA,2021,2021,,,,World Food Programme,UN agency,,SSD,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-04-16,2020-03-08,,,,,230785,10040675	No	2021-0120470	FRA-C-00315-06	SS01.03.033.ACL1,2021-04-25,2021-04-25
2021-03-08,,Activities NOT COVERED by HRP,856793,"France, Government of",Government,FRA,2021,2021,,,,World Food Programme,UN agency,,NER,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-04-23,2021-03-08,,,,,230899,10040674	No	2021-0120470	FRA-C-00315-05	NE02,2021-04-26,2021-04-26
2021-03-08,,Assistance nutritionnelle aux personnes résidant dans les 6 régions du Burkina Faso affectées par l’insécurité,841493,"France, Government of",Government,FRA,2021,2021,Burkina Faso Humanitarian Response Plan 2021,HBFA21,1037,World Food Programme,UN agency,Nutrition,BFA,Assistance nutritionnelle aux personnes résidant dans les 6 régions du Burkina Faso affectées par l’insécurité ,HBFA21-7-172805-1,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-05-04,2021-03-08,,,,,231717,10040671	No	2021-0120470	FRA-C-00315-02	BF02.01.011,2021-05-12,2021-05-12
2021-03-08,,"Assistance alimentaire pour les déplacés internes, populations hotes, et refugiés maliens suite à la crise sécuritaire et des personnes vulnérables pendant la période de soudure alimentaire au Burkina Faso.",2524480,"France, Government of",Government,FRA,2021,2021,Burkina Faso Humanitarian Response Plan 2021,HBFA21,1037,World Food Programme,UN agency,Food Security,BFA,"Assistance alimentaire pour les déplacés internes, populations hotes, et refugiés maliens suite à la crise sécuritaire et des personnes vulnérables pendant la période de soudure alimentaire au Burkina Faso. ",HBFA21-11-172788-1,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-05-04,2021-03-08,,,,,231718,10040671	No	2021-0120470	FRA-C-00315-02	BF02.01.011,2021-05-12,2021-05-12
2021-03-08,,Prévention et traitement de la malnutrition aiguë dans les zones identifiées vulnérables à l’insécurité alimentaire et nutritionnelle,2753978,"France, Government of",Government,FRA,2021,2021,Mali Humanitarian Response Plan 2021,HMLI21,1036,World Food Programme,UN agency,Nutrition,MLI,Prévention et traitement de la malnutrition aiguë dans les zones identifiées vulnérables à l’insécurité alimentaire et nutritionnelle,HMLI21-NUT-174622-1,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-04-23,2021-03-08,,,,,232472,10040673	No	2021-0120470	FRA-C-00315-04	ML02,2021-06-02,2021-06-02
2021-03-08,,Education,1835985,"France, Government of",Government,FRA,2021,2021,Ethiopia Humanitarian Response Plan 2021,HETH21,1041,World Food Programme,UN agency,Education,ETH,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-06-11,2021-03-08,,,,,233258,10040672	No	2021-0120470	FRA-C-00315-03	ET02.01.023.SMP1,2021-06-14,2021-06-14
2021-03-08,,WFP Zimbabwe Humanitarian Response Plan (2021),611995,"France, Government of",Government,FRA,2021,2021,Zimbabwe Humanitarian Response Plan 2021,HZWE21,1042,World Food Programme,UN agency,Food Security,ZWE,WFP Zimbabwe Humanitarian Response Plan (2021),HZWE21-FSC-172475-1,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-07-05,2021-03-08,,,,,234946,10040677	No	2021-0120470	FRA-C-00315-08	ZW01.01.011.URT1,2021-07-08,2021-07-08
2021-02-28,,France Open Items 2021,10624,Private (individuals & organizations),Private organization/foundation,FRA,2021,2021,Syria Refugee Response and Resilience Plan (3RP) 2021,RSYR21,1020,United Nations High Commissioner for Refugees,UN agency,,"EGY,IRQ,JOR,LBN,TUR",,,Syrian Arab Republic - Civil Unrest (from 2012),2021,2021,financial,Standard,Traditional aid,outgoing,shared,paid,2021-04-09,2021-02-28,,8754,EUR,0.824,232108,E5052,2021-05-24,2021-05-24
2021-01-31,,France Open Items 2021,1386,Private (individuals & organizations),Private organization/foundation,FRA,2021,2021,Syria Refugee Response and Resilience Plan (3RP) 2021,RSYR21,1020,United Nations High Commissioner for Refugees,UN agency,,"EGY,IRQ,JOR,LBN,TUR",,,Syrian Arab Republic - Civil Unrest (from 2012),2021,2021,financial,Standard,Traditional aid,outgoing,shared,paid,2021-04-09,2021-01-31,,1139,EUR,0.8218,232113,E5052,2021-05-24,2021-05-24
2021-01-14,,France Open Items 2021,247,Private (individuals & organizations),Private organization/foundation,FRA,2021,2021,Refugee and Migrant Response Plan for Venezuela 2021 (RMRP),RREG21,1021,United Nations High Commissioner for Refugees,UN agency,,"ABW,ARG,BOL,BRA,CHL,COL,CRI,CUW,DOM,ECU,GUY,MEX,PAN,PER,PRY,TTO,URY",,,VENEZUELA Outflow - Regional Refugees and Migrants,2021,2021,financial,Standard,Traditional aid,outgoing,shared,paid,2021-04-09,2021-01-14,,201,EUR,0.8138,231896,E5052,2021-05-19,2021-05-19
2021-01-14,,France Open Items 2021,6568,Private (individuals & organizations),Private organization/foundation,FRA,2021,2021,Syria Refugee Response and Resilience Plan (3RP) 2021,RSYR21,1020,United Nations High Commissioner for Refugees,UN agency,,"EGY,IRQ,JOR,LBN,TUR",,,Syrian Arab Republic - Civil Unrest (from 2012),2021,2021,financial,Standard,Traditional aid,outgoing,shared,paid,2021-04-09,2021-01-14,,5353,EUR,0.815,232109,E5052,2021-05-24,2021-05-24
2021-01-01,,Nutrition activities,1350000,"France, Government of",Government,FRA,2021,2021,Madagascar's Grand Sud Flash Appeal 2021,FMDG21,1047,World Food Programme,UN agency,Nutrition,MDG,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-01-20,2021-01-01,,,,,228149,,2021-02-22,2021-06-14
2021-01-01,,Equitable provision of SAM treatment services,495000,"France, Government of",Government,FRA,2021,2021,Madagascar's Grand Sud Flash Appeal 2021,FMDG21,1047,Action Contre la Faim,NGO,Nutrition,MDG,Equitable provision of SAM treatment services,FMDG21-NUT-175170-1,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-01-20,2021-01-01,,,,,228150,,2021-02-22,2021-06-14
2021-01-01,,Nutrition,610000,"France, Government of",Government,FRA,2021,2021,Madagascar's Grand Sud Flash Appeal 2021,FMDG21,1047,GRET,NGO,Nutrition,MDG,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-01-20,2021-01-01,,,,,228151,,2021-02-22,2021-06-14
2021-01-01,,Protection,245000,"France, Government of",Government,FRA,2021,2021,Madagascar's Grand Sud Flash Appeal 2021,FMDG21,1047,Humanity & Inclusion - Handicap International,NGO,"Protection,Protection - Child Protection,Protection - Gender-Based Violence",MDG,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-01-20,2021-01-01,,,,,228152,,2021-02-22,2021-06-14
2020-10-20,,Return influx in Sinjar District	Emergency response towards returnees’ population in Sinjar and Baaj districts,236574,"France, Government of",Government,FRA,2021,2021,Iraq Humanitarian Response Plan 2021,HIRQ21,1035,Solidarités International,NGO,"Emergency Shelter and NFI,Water Sanitation Hygiene",IRQ,,,,2021,2021,financial,Standard,Traditional aid,outgoing,single,paid,2021-03-16,2020-10-20,France -CDCS,200000,EUR,0.8454,234481,Casper n 2020-095,2021-06-30,2021-06-30
